Serial	Date	Open	High	Low	Close	Volume	Adj Close	code	name	market
0	2014-04-29	5.86	5.97	5.85	5.97	5108400	5.97	2379	鲁丰股份	SZ
1	2014-04-28	6.1	6.11	5.85	5.87	8475500	5.87	2379	鲁丰股份	SZ
2	2014-04-25	6.52	6.54	6.15	6.16	7160900	6.16	2379	鲁丰股份	SZ
3	2014-04-24	6.5	6.57	6.44	6.52	5930300	6.52	2379	鲁丰股份	SZ
4	2014-04-23	6.46	6.53	6.42	6.49	4528300	6.49	2379	鲁丰股份	SZ
5	2014-04-22	6.51	6.54	6.32	6.47	10147200	6.47	2379	鲁丰股份	SZ
6	2014-04-21	6.77	6.77	6.5	6.5	18819800	6.5	2379	鲁丰股份	SZ
7	2014-04-18	7	7.01	6.82	6.9	13507500	6.9	2379	鲁丰股份	SZ
8	2014-04-17	7.08	7.15	6.97	7.01	12232500	7.01	2379	鲁丰股份	SZ
9	2014-04-16	6.92	7.18	6.89	7.09	19858700	7.09	2379	鲁丰股份	SZ
10	2014-04-15	6.91	6.97	6.86	6.92	9713000	6.92	2379	鲁丰股份	SZ
11	2014-04-14	6.85	6.92	6.82	6.88	6061400	6.88	2379	鲁丰股份	SZ
12	2014-04-11	6.81	6.86	6.75	6.82	5713100	6.82	2379	鲁丰股份	SZ
13	2014-04-10	6.78	6.9	6.71	6.84	9881900	6.84	2379	鲁丰股份	SZ
14	2014-04-09	6.72	6.8	6.7	6.75	5464400	6.75	2379	鲁丰股份	SZ
15	2014-04-08	6.63	6.74	6.61	6.73	5942700	6.73	2379	鲁丰股份	SZ
17	2014-04-04	6.56	6.69	6.55	6.65	4638500	6.65	2379	鲁丰股份	SZ
18	2014-04-03	6.56	6.65	6.54	6.57	4376900	6.57	2379	鲁丰股份	SZ
19	2014-04-02	6.6	6.62	6.54	6.58	3773300	6.58	2379	鲁丰股份	SZ
20	2014-04-01	6.49	6.61	6.44	6.59	4173400	6.59	2379	鲁丰股份	SZ
21	2014-03-31	6.51	6.6	6.43	6.45	5369800	6.45	2379	鲁丰股份	SZ
22	2014-03-28	6.75	6.78	6.5	6.5	10049100	6.5	2379	鲁丰股份	SZ
23	2014-03-27	6.95	6.96	6.73	6.75	9543800	6.75	2379	鲁丰股份	SZ
24	2014-03-26	6.94	7.03	6.89	6.96	9146500	6.96	2379	鲁丰股份	SZ
25	2014-03-25	7	7.05	6.9	6.97	8793500	6.97	2379	鲁丰股份	SZ
26	2014-03-24	6.84	7.04	6.79	7	13067900	7	2379	鲁丰股份	SZ
27	2014-03-21	6.63	6.87	6.56	6.83	10803100	6.83	2379	鲁丰股份	SZ
