Serial	Date	Open	High	Low	Close	Volume	Adj Close	code	name	market
0	2014-04-29	3.14	3.14	3.14	3.14	694900	3.14	2163	中航三鑫	SZ
2	2014-04-25	3.45	3.45	3.3	3.3	6252400	3.3	2163	中航三鑫	SZ
3	2014-04-24	3.49	3.51	3.45	3.46	2741700	3.46	2163	中航三鑫	SZ
4	2014-04-23	3.46	3.51	3.44	3.48	3165000	3.48	2163	中航三鑫	SZ
5	2014-04-22	3.48	3.53	3.42	3.46	4392100	3.46	2163	中航三鑫	SZ
6	2014-04-21	3.6	3.61	3.49	3.49	5764100	3.49	2163	中航三鑫	SZ
7	2014-04-18	3.59	3.63	3.56	3.61	3595400	3.61	2163	中航三鑫	SZ
8	2014-04-17	3.63	3.65	3.58	3.58	4681400	3.58	2163	中航三鑫	SZ
9	2014-04-16	3.61	3.65	3.55	3.62	4831000	3.62	2163	中航三鑫	SZ
10	2014-04-15	3.66	3.71	3.62	3.63	5867100	3.63	2163	中航三鑫	SZ
11	2014-04-14	3.67	3.69	3.59	3.64	5572500	3.64	2163	中航三鑫	SZ
12	2014-04-11	3.76	3.78	3.66	3.67	8847400	3.67	2163	中航三鑫	SZ
13	2014-04-10	3.79	3.84	3.75	3.78	7371000	3.78	2163	中航三鑫	SZ
14	2014-04-09	3.79	3.85	3.77	3.81	7918300	3.81	2163	中航三鑫	SZ
15	2014-04-08	3.71	3.89	3.66	3.81	15358300	3.81	2163	中航三鑫	SZ
17	2014-04-04	3.73	3.73	3.67	3.73	5230500	3.73	2163	中航三鑫	SZ
18	2014-04-03	3.73	3.79	3.65	3.75	13875600	3.75	2163	中航三鑫	SZ
19	2014-04-02	3.68	3.75	3.66	3.7	7405700	3.7	2163	中航三鑫	SZ
20	2014-04-01	3.66	3.69	3.6	3.69	6486200	3.69	2163	中航三鑫	SZ
21	2014-03-31	3.8	3.85	3.58	3.66	12102800	3.66	2163	中航三鑫	SZ
22	2014-03-28	3.78	3.91	3.78	3.81	14941000	3.81	2163	中航三鑫	SZ
23	2014-03-27	3.81	3.92	3.76	3.77	12451000	3.77	2163	中航三鑫	SZ
24	2014-03-26	3.96	3.99	3.83	3.83	14980200	3.83	2163	中航三鑫	SZ
25	2014-03-25	4.01	4.09	3.91	3.95	25138000	3.95	2163	中航三鑫	SZ
26	2014-03-24	3.87	4.2	3.75	4.11	55023300	4.11	2163	中航三鑫	SZ
27	2014-03-21	3.52	3.89	3.42	3.89	39455100	3.89	2163	中航三鑫	SZ
28	2014-03-20	3.6	3.67	3.52	3.54	12382200	3.54	2163	中航三鑫	SZ
29	2014-03-19	3.55	3.7	3.52	3.64	18512500	3.64	2163	中航三鑫	SZ
30	2014-03-18	3.53	3.58	3.49	3.57	8746200	3.57	2163	中航三鑫	SZ
31	2014-03-17	3.47	3.55	3.44	3.53	8882200	3.53	2163	中航三鑫	SZ
32	2014-03-14	3.38	3.56	3.37	3.47	11205200	3.47	2163	中航三鑫	SZ
33	2014-03-13	3.41	3.48	3.36	3.42	8020600	3.42	2163	中航三鑫	SZ
34	2014-03-12	3.34	3.58	3.3	3.47	10773800	3.47	2163	中航三鑫	SZ
35	2014-03-11	3.33	3.37	3.29	3.34	4786600	3.34	2163	中航三鑫	SZ
36	2014-03-10	3.47	3.47	3.31	3.33	6214500	3.33	2163	中航三鑫	SZ
37	2014-03-07	3.54	3.57	3.46	3.49	5299900	3.49	2163	中航三鑫	SZ
38	2014-03-06	3.57	3.59	3.51	3.55	5601500	3.55	2163	中航三鑫	SZ
39	2014-03-05	3.6	3.61	3.52	3.54	8967500	3.54	2163	中航三鑫	SZ
40	2014-03-04	3.42	3.65	3.4	3.62	14038000	3.62	2163	中航三鑫	SZ
41	2014-03-03	3.36	3.43	3.36	3.42	4572400	3.42	2163	中航三鑫	SZ
42	2014-02-28	3.35	3.41	3.31	3.37	4472300	3.37	2163	中航三鑫	SZ
43	2014-02-27	3.41	3.46	3.34	3.35	4759200	3.35	2163	中航三鑫	SZ
44	2014-02-26	3.34	3.43	3.31	3.41	4645700	3.41	2163	中航三鑫	SZ
45	2014-02-25	3.53	3.57	3.37	3.37	7663700	3.37	2163	中航三鑫	SZ
46	2014-02-24	3.58	3.58	3.48	3.53	7444300	3.53	2163	中航三鑫	SZ
47	2014-02-21	3.51	3.7	3.51	3.61	15339500	3.61	2163	中航三鑫	SZ
48	2014-02-20	3.6	3.62	3.52	3.53	7393800	3.53	2163	中航三鑫	SZ
49	2014-02-19	3.6	3.66	3.58	3.62	6504800	3.62	2163	中航三鑫	SZ
50	2014-02-18	3.63	3.66	3.56	3.62	7208700	3.62	2163	中航三鑫	SZ
51	2014-02-17	3.59	3.68	3.59	3.63	6552100	3.63	2163	中航三鑫	SZ
52	2014-02-14	3.55	3.59	3.54	3.59	5348600	3.59	2163	中航三鑫	SZ
53	2014-02-13	3.62	3.68	3.56	3.56	7080400	3.56	2163	中航三鑫	SZ
54	2014-02-12	3.5	3.62	3.49	3.62	8680900	3.62	2163	中航三鑫	SZ
55	2014-02-11	3.51	3.53	3.46	3.5	6881100	3.5	2163	中航三鑫	SZ
56	2014-02-10	3.39	3.57	3.39	3.51	8120500	3.51	2163	中航三鑫	SZ
57	2014-02-07	3.34	3.39	3.29	3.39	3460900	3.39	2163	中航三鑫	SZ
62	2014-01-30	3.36	3.37	3.27	3.33	3163000	3.33	2163	中航三鑫	SZ
63	2014-01-29	3.38	3.39	3.35	3.36	3056700	3.36	2163	中航三鑫	SZ
64	2014-01-28	3.42	3.43	3.35	3.38	2717500	3.38	2163	中航三鑫	SZ
65	2014-01-27	3.4	3.44	3.34	3.38	4876200	3.38	2163	中航三鑫	SZ
66	2014-01-24	3.34	3.43	3.33	3.4	4351000	3.4	2163	中航三鑫	SZ
67	2014-01-23	3.34	3.44	3.32	3.37	5496300	3.37	2163	中航三鑫	SZ
68	2014-01-22	3.28	3.4	3.24	3.36	6084200	3.36	2163	中航三鑫	SZ
69	2014-01-21	3.23	3.27	3.21	3.25	2538300	3.25	2163	中航三鑫	SZ
70	2014-01-20	3.19	3.23	3.15	3.23	2748700	3.23	2163	中航三鑫	SZ
71	2014-01-17	3.25	3.27	3.18	3.19	3183400	3.19	2163	中航三鑫	SZ
72	2014-01-16	3.33	3.34	3.27	3.27	3218800	3.27	2163	中航三鑫	SZ
73	2014-01-15	3.27	3.34	3.24	3.29	3513400	3.29	2163	中航三鑫	SZ
74	2014-01-14	3.19	3.26	3.16	3.26	3938600	3.26	2163	中航三鑫	SZ
75	2014-01-13	3.2	3.24	3.15	3.17	4665800	3.17	2163	中航三鑫	SZ
76	2014-01-10	3.4	3.42	3.11	3.23	8747400	3.23	2163	中航三鑫	SZ
77	2014-01-09	3.52	3.57	3.41	3.41	3575100	3.41	2163	中航三鑫	SZ
78	2014-01-08	3.56	3.61	3.5	3.52	3954000	3.52	2163	中航三鑫	SZ
79	2014-01-07	3.52	3.58	3.5	3.56	3565900	3.56	2163	中航三鑫	SZ
80	2014-01-06	3.69	3.7	3.53	3.55	5325100	3.55	2163	中航三鑫	SZ
