Serial	Date	Open	High	Low	Close	Volume	Adj Close	code	name	market
0	2014-04-29	6.24	6.33	6.2	6.31	1168300	6.31	2417	三元达	SZ
1	2014-04-28	6.45	6.45	6.18	6.25	1652800	6.25	2417	三元达	SZ
2	2014-04-25	6.62	6.66	6.44	6.45	1748500	6.45	2417	三元达	SZ
3	2014-04-24	6.68	6.72	6.62	6.62	1342300	6.62	2417	三元达	SZ
4	2014-04-23	6.76	6.76	6.65	6.71	1109300	6.71	2417	三元达	SZ
5	2014-04-22	6.76	6.81	6.66	6.73	1699300	6.73	2417	三元达	SZ
6	2014-04-21	6.86	6.94	6.78	6.79	2310000	6.79	2417	三元达	SZ
7	2014-04-18	6.87	6.93	6.81	6.89	2268600	6.89	2417	三元达	SZ
8	2014-04-17	6.74	6.87	6.71	6.87	2837000	6.87	2417	三元达	SZ
9	2014-04-16	6.76	6.78	6.66	6.73	1970600	6.73	2417	三元达	SZ
10	2014-04-15	6.79	6.8	6.72	6.79	1599600	6.79	2417	三元达	SZ
11	2014-04-14	6.71	6.8	6.71	6.77	1814900	6.77	2417	三元达	SZ
12	2014-04-11	6.85	6.85	6.68	6.71	3381900	6.71	2417	三元达	SZ
13	2014-04-10	6.86	6.92	6.82	6.86	2123700	6.86	2417	三元达	SZ
14	2014-04-09	6.82	6.89	6.79	6.85	1925800	6.85	2417	三元达	SZ
15	2014-04-08	6.8	6.86	6.77	6.81	1729400	6.81	2417	三元达	SZ
17	2014-04-04	6.76	6.83	6.73	6.82	1109400	6.82	2417	三元达	SZ
18	2014-04-03	6.7	6.84	6.66	6.79	1604000	6.79	2417	三元达	SZ
19	2014-04-02	6.76	6.84	6.71	6.73	1310000	6.73	2417	三元达	SZ
20	2014-04-01	6.6	6.81	6.6	6.79	1430600	6.79	2417	三元达	SZ
21	2014-03-31	6.7	6.7	6.57	6.64	2104900	6.64	2417	三元达	SZ
22	2014-03-28	7.02	7.06	6.69	6.75	2877000	6.75	2417	三元达	SZ
23	2014-03-27	7.16	7.18	7.01	7.01	2383300	7.01	2417	三元达	SZ
24	2014-03-26	7.12	7.19	7.03	7.16	2859100	7.16	2417	三元达	SZ
25	2014-03-25	7.06	7.17	7.02	7.09	2095100	7.09	2417	三元达	SZ
26	2014-03-24	6.97	7.12	6.9	7.08	2741800	7.08	2417	三元达	SZ
27	2014-03-21	6.86	7.04	6.76	6.96	3016800	6.96	2417	三元达	SZ
28	2014-03-20	6.99	7.14	6.9	6.9	3214500	6.9	2417	三元达	SZ
29	2014-03-19	6.95	7.05	6.81	7.01	2855800	7.01	2417	三元达	SZ
30	2014-03-18	6.87	7.02	6.87	6.94	2126300	6.94	2417	三元达	SZ
31	2014-03-17	6.72	6.9	6.72	6.89	1816800	6.89	2417	三元达	SZ
32	2014-03-14	6.82	6.85	6.69	6.76	1873000	6.76	2417	三元达	SZ
33	2014-03-13	6.82	6.87	6.73	6.85	1534500	6.85	2417	三元达	SZ
34	2014-03-12	6.91	6.91	6.6	6.82	2343800	6.82	2417	三元达	SZ
35	2014-03-11	6.78	6.89	6.64	6.82	2537300	6.82	2417	三元达	SZ
36	2014-03-10	7.05	7.07	6.68	6.75	3815400	6.75	2417	三元达	SZ
37	2014-03-07	7.24	7.28	7.08	7.12	3171500	7.12	2417	三元达	SZ
38	2014-03-06	7.18	7.34	7.13	7.26	5291500	7.26	2417	三元达	SZ
39	2014-03-05	7.1	7.18	7.08	7.1	2860500	7.1	2417	三元达	SZ
40	2014-03-04	7.1	7.14	7.01	7.1	2938100	7.1	2417	三元达	SZ
41	2014-03-03	7.01	7.17	6.92	7.14	4087300	7.14	2417	三元达	SZ
42	2014-02-28	6.85	7.05	6.85	7	3290900	7	2417	三元达	SZ
43	2014-02-27	7.18	7.26	6.88	6.88	4291200	6.88	2417	三元达	SZ
44	2014-02-26	7.1	7.18	6.91	7.1	4176900	7.1	2417	三元达	SZ
45	2014-02-25	7.55	7.65	7.1	7.13	7171000	7.13	2417	三元达	SZ
46	2014-02-24	7.35	7.59	7.32	7.55	5979200	7.55	2417	三元达	SZ
47	2014-02-21	7.34	7.45	7.26	7.35	4642300	7.35	2417	三元达	SZ
48	2014-02-20	7.6	7.64	7.34	7.34	5617100	7.34	2417	三元达	SZ
49	2014-02-19	7.64	7.7	7.53	7.6	6537400	7.6	2417	三元达	SZ
50	2014-02-18	7.78	7.78	7.55	7.65	7332100	7.65	2417	三元达	SZ
51	2014-02-17	7.54	7.84	7.54	7.8	9954500	7.8	2417	三元达	SZ
52	2014-02-14	7.5	7.63	7.35	7.52	8370600	7.52	2417	三元达	SZ
53	2014-02-13	7.56	7.76	7.5	7.52	9456600	7.52	2417	三元达	SZ
54	2014-02-12	7.61	7.69	7.5	7.58	7922000	7.58	2417	三元达	SZ
55	2014-02-11	7.48	7.63	7.37	7.63	10594800	7.63	2417	三元达	SZ
56	2014-02-10	7.55	7.69	7.38	7.5	10917200	7.5	2417	三元达	SZ
57	2014-02-07	7.07	7.32	7.04	7.3	4437400	7.3	2417	三元达	SZ
62	2014-01-30	7.25	7.4	7.08	7.13	5021700	7.13	2417	三元达	SZ
63	2014-01-29	7.03	7.3	6.98	7.29	8424500	7.29	2417	三元达	SZ
64	2014-01-28	7.03	7.14	6.86	6.98	7790100	6.98	2417	三元达	SZ
65	2014-01-27	7.26	7.46	7.18	7.18	6979700	7.18	2417	三元达	SZ
66	2014-01-24	7.17	7.35	7.12	7.3	10942100	7.3	2417	三元达	SZ
