Serial	Date	Open	High	Low	Close	Volume	Adj Close	code	name	market
0	2014-04-29	17.28	17.83	17.26	17.8	1044800	17.8	300065	海兰信	SZ
1	2014-04-28	17.35	17.75	17.18	17.31	1571600	17.31	300065	海兰信	SZ
2	2014-04-25	17.7	18.22	17.41	17.48	1902700	17.48	300065	海兰信	SZ
3	2014-04-24	17.86	18.1	17.35	17.7	1738800	17.7	300065	海兰信	SZ
4	2014-04-23	17.51	17.97	17.51	17.81	2340500	17.81	300065	海兰信	SZ
5	2014-04-22	18.22	18.35	17.16	17.45	4402000	17.45	300065	海兰信	SZ
6	2014-04-21	18.54	18.79	18.1	18.28	2921000	18.28	300065	海兰信	SZ
7	2014-04-18	19.57	19.57	18.78	18.79	3539100	18.79	300065	海兰信	SZ
8	2014-04-17	20.1	20.15	19.7	19.75	1013800	19.75	300065	海兰信	SZ
9	2014-04-16	19.98	20.32	19.68	19.9	1296200	19.9	300065	海兰信	SZ
10	2014-04-15	20.24	20.25	19.62	20.13	2206200	20.13	300065	海兰信	SZ
11	2014-04-14	20.04	20.24	19.87	20.04	1415500	20.04	300065	海兰信	SZ
12	2014-04-11	19.85	20.15	19.65	20.04	1983000	20.04	300065	海兰信	SZ
13	2014-04-10	20.42	20.65	19.73	20.18	2615000	20.18	300065	海兰信	SZ
14	2014-04-09	19.48	20.28	19.36	19.9	2299000	19.9	300065	海兰信	SZ
15	2014-04-08	19.03	19.75	18.7	19.48	1697200	19.48	300065	海兰信	SZ
17	2014-04-04	19.28	19.59	18.85	19.23	1751800	19.23	300065	海兰信	SZ
18	2014-04-03	19.27	19.78	19.07	19.41	1913700	19.41	300065	海兰信	SZ
19	2014-04-02	19.66	20	19.1	19.37	2020300	19.37	300065	海兰信	SZ
20	2014-04-01	18.79	19.68	18.77	19.66	2394800	19.66	300065	海兰信	SZ
21	2014-03-31	18.61	19.86	18.52	18.92	2316800	18.92	300065	海兰信	SZ
22	2014-03-28	18.99	19.4	17.9	18.75	3147300	18.75	300065	海兰信	SZ
23	2014-03-27	20.89	21	19.02	19.1	4357200	19.1	300065	海兰信	SZ
24	2014-03-26	20.8	21.49	20.47	20.81	2442500	20.81	300065	海兰信	SZ
25	2014-03-25	21.4	21.53	20.01	20.64	3135800	20.64	300065	海兰信	SZ
26	2014-03-24	21	22.18	20.78	21.7	5724100	21.7	300065	海兰信	SZ
27	2014-03-21	18.6	21.16	18.55	21.16	5199900	21.16	300065	海兰信	SZ
28	2014-03-20	20.47	20.71	19.23	19.24	2943300	19.24	300065	海兰信	SZ
29	2014-03-19	20.37	21.38	20.31	20.5	4744600	20.5	300065	海兰信	SZ
30	2014-03-18	19.13	21.04	19.13	20.52	7059900	20.52	300065	海兰信	SZ
31	2014-03-17	18.1	19.2	18.1	19.13	3166200	19.13	300065	海兰信	SZ
32	2014-03-14	17.79	18.08	17.6	17.89	1426000	17.89	300065	海兰信	SZ
33	2014-03-13	17.31	18.15	17.31	17.99	2414200	17.99	300065	海兰信	SZ
34	2014-03-12	17.78	18.05	16.95	17.3	2710500	17.3	300065	海兰信	SZ
35	2014-03-11	17.75	18.3	17	17.78	3303900	17.78	300065	海兰信	SZ
36	2014-03-10	19.9	19.9	17.97	17.97	4051000	17.97	300065	海兰信	SZ
37	2014-03-07	20.6	21.09	19.94	19.97	2611600	19.97	300065	海兰信	SZ
38	2014-03-06	21.08	21.1	20.05	20.68	2774900	20.68	300065	海兰信	SZ
39	2014-03-05	21.02	21.79	20.57	21.09	3062300	21.09	300065	海兰信	SZ
40	2014-03-04	21.12	21.58	19.9	20.92	4153900	20.92	300065	海兰信	SZ
41	2014-03-03	18.95	20.82	18.93	20.82	3807900	20.82	300065	海兰信	SZ
42	2014-02-28	18.18	19.1	18	18.93	3864000	18.93	300065	海兰信	SZ
43	2014-02-27	18.73	19.45	17.8	17.85	4392100	17.85	300065	海兰信	SZ
44	2014-02-26	18.01	19.27	17.5	18.31	5735400	18.31	300065	海兰信	SZ
45	2014-02-25	21.07	21.93	19.33	19.33	6254800	19.33	300065	海兰信	SZ
46	2014-02-24	20.7	22.3	20.61	21.48	4942100	21.48	300065	海兰信	SZ
47	2014-02-21	19.2	20.95	18.8	20.7	4764800	20.7	300065	海兰信	SZ
48	2014-02-20	19.61	19.78	18.87	19.09	3026800	19.09	300065	海兰信	SZ
49	2014-02-19	20	20	19.2	19.61	3687500	19.61	300065	海兰信	SZ
50	2014-02-18	18.7	20.25	18.56	19.85	5740300	19.85	300065	海兰信	SZ
51	2014-02-17	18.12	19.31	17.81	18.84	6049600	18.84	300065	海兰信	SZ
52	2014-02-14	17.44	18.28	17.01	17.99	3160800	17.99	300065	海兰信	SZ
53	2014-02-13	18.22	18.5	17.41	17.41	2632900	17.41	300065	海兰信	SZ
54	2014-02-12	18.75	18.75	17.5	18.21	3736800	18.21	300065	海兰信	SZ
55	2014-02-11	18.92	19.1	18.22	18.61	3481600	18.61	300065	海兰信	SZ
56	2014-02-10	19	19.69	18.74	18.92	4620200	18.92	300065	海兰信	SZ
57	2014-02-07	17.55	19.2	17.4	18.84	3128500	18.84	300065	海兰信	SZ
62	2014-01-30	17.33	18.09	17.05	17.73	3248000	17.73	300065	海兰信	SZ
63	2014-01-29	17.3	17.64	16.9	17.28	2467500	17.28	300065	海兰信	SZ
64	2014-01-28	17.58	18.12	16.81	17.24	4358900	17.24	300065	海兰信	SZ
65	2014-01-27	17	18.25	16.98	17.77	5628900	17.77	300065	海兰信	SZ
66	2014-01-24	16.8	17.28	16.7	17.06	5534800	17.06	300065	海兰信	SZ
67	2014-01-23	16.1	17.39	16.04	17	8730700	17	300065	海兰信	SZ
68	2014-01-22	15.64	16.48	15.5	15.81	5018500	15.81	300065	海兰信	SZ
69	2014-01-21	14.66	15.9	14.66	15.74	4432800	15.74	300065	海兰信	SZ
70	2014-01-20	14.8	15.3	14.57	14.76	2875200	14.76	300065	海兰信	SZ
71	2014-01-17	14.64	14.88	14.45	14.66	2409900	14.66	300065	海兰信	SZ
72	2014-01-16	14.51	15.1	14.37	14.6	4068100	14.6	300065	海兰信	SZ
73	2014-01-15	14.1	14.8	14.05	14.55	5222900	14.55	300065	海兰信	SZ
74	2014-01-14	13.31	14.18	13.23	14.13	3058600	14.13	300065	海兰信	SZ
75	2014-01-13	13.25	13.52	13.1	13.31	830000	13.31	300065	海兰信	SZ
76	2014-01-10	13.29	13.58	13.05	13.31	1630500	13.31	300065	海兰信	SZ
77	2014-01-09	14	14.3	13.39	13.4	2304500	13.4	300065	海兰信	SZ
78	2014-01-08	13.63	14.2	13.63	14.07	2961700	14.07	300065	海兰信	SZ
79	2014-01-07	13.39	13.66	13.3	13.51	1763000	13.51	300065	海兰信	SZ
80	2014-01-06	14.5	14.5	13.5	13.52	2674100	13.52	300065	海兰信	SZ
81	2014-01-03	14.49	14.8	14.25	14.55	2673400	14.55	300065	海兰信	SZ
82	2014-01-02	14.19	14.83	14.15	14.51	2653900	14.51	300065	海兰信	SZ
84	2013-12-31	14.5	14.69	14.05	14.17	2606500	14.17	300065	海兰信	SZ
85	2013-12-30	14.53	14.84	14.28	14.69	3625600	14.69	300065	海兰信	SZ
86	2013-12-27	13.75	14.57	13.71	14.52	4547000	14.52	300065	海兰信	SZ
87	2013-12-26	13.83	14.28	13.55	13.78	4016600	13.78	300065	海兰信	SZ
88	2013-12-25	13.36	13.95	13.17	13.85	3877800	13.85	300065	海兰信	SZ
89	2013-12-24	12.97	13.5	12.92	13.24	2262400	13.24	300065	海兰信	SZ
90	2013-12-23	13.04	13.13	12.57	12.92	1793300	12.92	300065	海兰信	SZ
91	2013-12-20	13.21	13.37	13.02	13.14	1358000	13.14	300065	海兰信	SZ
92	2013-12-19	13.3	13.45	13.01	13.2	1934200	13.2	300065	海兰信	SZ
93	2013-12-18	13.7	13.77	13.2	13.2	2480400	13.2	300065	海兰信	SZ
94	2013-12-17	13.69	14.1	13.28	13.84	3883000	13.84	300065	海兰信	SZ
95	2013-12-16	13.71	14.1	13.5	13.83	3503700	13.83	300065	海兰信	SZ
96	2013-12-13	13.51	13.83	13.31	13.71	2360700	13.71	300065	海兰信	SZ
97	2013-12-12	13.18	14.05	13.18	13.65	4535000	13.65	300065	海兰信	SZ
98	2013-12-11	13.5	13.58	13.2	13.29	2944600	13.29	300065	海兰信	SZ
99	2013-12-10	14.23	14.28	13.51	13.58	5082300	13.58	300065	海兰信	SZ
100	2013-12-09	13.99	14.28	13.96	14.14	3492700	14.14	300065	海兰信	SZ
101	2013-12-06	13.75	14	13.63	13.99	4273800	13.99	300065	海兰信	SZ
102	2013-12-05	13.77	14.46	13.5	13.75	6423900	13.75	300065	海兰信	SZ
103	2013-12-04	14.23	14.8	14	14.1	10732500	14.1	300065	海兰信	SZ
104	2013-12-03	13.75	14.58	13.73	14.25	13633400	14.25	300065	海兰信	SZ
105	2013-12-02	15.26	15.65	15.25	15.25	9796700	15.25	300065	海兰信	SZ
106	2013-11-29	14.92	16.94	14.81	16.94	23534700	16.94	300065	海兰信	SZ
107	2013-11-28	15.95	16.09	14.89	15.4	22239300	15.4	300065	海兰信	SZ
108	2013-11-27	15.8	16.54	15.7	16.54	8284200	16.54	300065	海兰信	SZ
109	2013-11-26	14.3	15.57	14.04	15.04	17725300	15.04	300065	海兰信	SZ
110	2013-11-25	14.15	14.15	13.9	14.15	7139500	14.15	300065	海兰信	SZ
111	2013-11-22	12.76	13.22	12.67	12.86	2763500	12.86	300065	海兰信	SZ
112	2013-11-21	13.41	13.41	12.76	12.88	4098700	12.88	300065	海兰信	SZ
113	2013-11-20	13.42	13.83	13	13.41	5334100	13.41	300065	海兰信	SZ
114	2013-11-19	12.65	13.36	12.54	13.21	5673600	13.21	300065	海兰信	SZ
115	2013-11-18	12.61	13.13	12.47	12.75	4751700	12.75	300065	海兰信	SZ
116	2013-11-15	11.98	12.91	11.97	12.52	4403100	12.52	300065	海兰信	SZ
117	2013-11-14	11.06	12.2	11.05	11.99	3702800	11.99	300065	海兰信	SZ
118	2013-11-13	11.44	12.3	11.29	11.33	2666300	11.33	300065	海兰信	SZ
119	2013-11-12	10.81	11.22	10.72	11.18	1595700	11.18	300065	海兰信	SZ
120	2013-11-11	10.7	10.95	10.41	10.82	1113300	10.82	300065	海兰信	SZ
121	2013-11-08	11	11.12	10.59	10.7	1584900	10.7	300065	海兰信	SZ
122	2013-11-07	11.09	11.34	10.97	11.06	1048200	11.06	300065	海兰信	SZ
123	2013-11-06	11.13	11.5	11.08	11.12	1983400	11.12	300065	海兰信	SZ
124	2013-11-05	10.88	11.19	10.72	11.19	1688800	11.19	300065	海兰信	SZ
125	2013-11-04	10.79	11.18	10.79	10.98	1111300	10.98	300065	海兰信	SZ
126	2013-11-01	10.99	11.28	10.89	10.97	1494200	10.97	300065	海兰信	SZ
127	2013-10-31	11.47	11.62	10.96	11	2032800	11	300065	海兰信	SZ
128	2013-10-30	11.21	11.84	11.03	11.61	2349700	11.61	300065	海兰信	SZ
129	2013-10-29	12.11	12.11	11	11.35	1870900	11.35	300065	海兰信	SZ
130	2013-10-28	12.03	12.22	11.7	12.11	1503500	12.11	300065	海兰信	SZ
131	2013-10-25	12.36	12.7	12	12.11	2538600	12.11	300065	海兰信	SZ
132	2013-10-24	12.22	12.38	12.04	12.06	1033100	12.06	300065	海兰信	SZ
133	2013-10-23	12.6	12.6	11.94	12.25	1984700	12.25	300065	海兰信	SZ
134	2013-10-22	12.6	12.96	12.53	12.57	1964600	12.57	300065	海兰信	SZ
135	2013-10-21	12.28	12.73	12.28	12.64	1435800	12.64	300065	海兰信	SZ
136	2013-10-18	11.97	12.35	11.97	12.23	1251000	12.23	300065	海兰信	SZ
137	2013-10-17	12.34	12.62	11.99	12.14	2050800	12.14	300065	海兰信	SZ
