Serial	Date	Open	High	Low	Close	Volume	Adj Close	code	name	market
0	2014-04-29	38.4	39.84	37.7	39.35	1601300	39.35	28	一致药业	SZ
1	2014-04-28	42.17	42.17	37.96	37.96	3738800	37.96	28	一致药业	SZ
2	2014-04-25	45.5	45.5	41.12	42.18	1212600	42.18	28	一致药业	SZ
3	2014-04-24	45.2	45.55	44.95	44.98	263000	44.98	28	一致药业	SZ
4	2014-04-23	45.23	46.18	45.01	45.49	367900	45.49	28	一致药业	SZ
5	2014-04-22	46.1	46.6	44.88	45.23	775100	45.23	28	一致药业	SZ
6	2014-04-21	47.27	47.62	46.1	46.1	509000	46.1	28	一致药业	SZ
7	2014-04-18	46.11	48.08	46.11	47.32	785200	47.32	28	一致药业	SZ
8	2014-04-17	47.46	48.3	46.4	46.42	750600	46.42	28	一致药业	SZ
9	2014-04-16	46.81	47.8	46	47.45	1156000	47.45	28	一致药业	SZ
10	2014-04-15	45.78	47.55	45.45	46.8	1082300	46.8	28	一致药业	SZ
11	2014-04-14	45.08	45.93	45	45.84	599400	45.84	28	一致药业	SZ
12	2014-04-11	46.4	46.4	44.85	45.09	519500	45.09	28	一致药业	SZ
13	2014-04-10	46	46.6	45.71	46.01	241900	46.01	28	一致药业	SZ
14	2014-04-09	46.75	46.75	45.62	45.89	539800	45.89	28	一致药业	SZ
15	2014-04-08	45.88	46.75	45.1	46.75	616300	46.75	28	一致药业	SZ
17	2014-04-04	43.37	45.38	43.37	45.34	867400	45.34	28	一致药业	SZ
18	2014-04-03	43.51	44.19	43.38	43.75	463400	43.75	28	一致药业	SZ
19	2014-04-02	44	44.25	43.42	43.69	371400	43.69	28	一致药业	SZ
20	2014-04-01	43.5	44.1	43.22	43.88	452200	43.88	28	一致药业	SZ
21	2014-03-31	43.48	44	42.41	44	687100	44	28	一致药业	SZ
22	2014-03-28	46.2	46.2	43	43.5	1551400	43.5	28	一致药业	SZ
23	2014-03-27	47.83	47.83	45.53	46.23	838800	46.23	28	一致药业	SZ
24	2014-03-26	47.39	48.26	43	47.84	945700	47.84	28	一致药业	SZ
25	2014-03-25	47	47.32	46.61	46.85	670100	46.85	28	一致药业	SZ
26	2014-03-24	47.7	47.9	46.7	46.82	769100	46.82	28	一致药业	SZ
27	2014-03-21	47.56	47.97	46.16	47.8	1022000	47.8	28	一致药业	SZ
28	2014-03-20	49.55	50	47.52	47.73	868100	47.73	28	一致药业	SZ
29	2014-03-19	51.22	51.22	49.95	50	608500	50	28	一致药业	SZ
30	2014-03-18	49.98	51.12	49.64	50.96	1371300	50.96	28	一致药业	SZ
31	2014-03-17	49.77	50.57	48.61	49.63	818100	49.63	28	一致药业	SZ
32	2014-03-14	49.92	50.95	49.6	49.6	880900	49.6	28	一致药业	SZ
33	2014-03-13	50.86	51.48	49.77	50.79	1794500	50.79	28	一致药业	SZ
34	2014-03-12	48.16	49.88	48.15	49.6	1588800	49.6	28	一致药业	SZ
35	2014-03-11	46.56	48.3	46.11	48.15	1119600	48.15	28	一致药业	SZ
36	2014-03-10	47.2	47.2	46	46.55	648700	46.55	28	一致药业	SZ
37	2014-03-07	46.48	47.66	45.6	47.2	1723000	47.2	28	一致药业	SZ
38	2014-03-06	46	46.78	45.5	46.58	1216300	46.58	28	一致药业	SZ
39	2014-03-05	47.15	47.7	45.85	46.01	2939000	46.01	28	一致药业	SZ
40	2014-03-04	48	48.54	46.9	47.13	2190500	47.13	28	一致药业	SZ
41	2014-03-03	48.61	49.39	47.58	48.58	2164300	48.58	28	一致药业	SZ
42	2014-02-28	49.3	50.09	46.95	48.71	1540300	48.71	28	一致药业	SZ
43	2014-02-27	51.2	51.21	49.5	49.5	819000	49.5	28	一致药业	SZ
44	2014-02-26	49.7	51.95	48.1	51.68	1879700	51.68	28	一致药业	SZ
