Serial	Date	Open	High	Low	Close	Volume	Adj Close	code	name	market
0	2014-04-29	6.7	6.84	6.7	6.82	1602300	6.82	11	深物业A	SZ
1	2014-04-28	6.94	6.94	6.75	6.76	2766500	6.76	11	深物业A	SZ
2	2014-04-25	7.16	7.24	6.95	6.97	3039100	6.97	11	深物业A	SZ
3	2014-04-24	7.16	7.34	7.08	7.19	3866300	7.19	11	深物业A	SZ
4	2014-04-23	7.23	7.37	7.13	7.16	3047700	7.16	11	深物业A	SZ
5	2014-04-22	7.15	7.24	7.06	7.24	3147800	7.24	11	深物业A	SZ
6	2014-04-21	7.33	7.41	7.14	7.15	2922500	7.15	11	深物业A	SZ
7	2014-04-18	7.34	7.39	7.28	7.38	2884100	7.38	11	深物业A	SZ
8	2014-04-17	7.5	7.5	7.33	7.33	4140200	7.33	11	深物业A	SZ
9	2014-04-16	7.42	7.54	7.41	7.47	2887000	7.47	11	深物业A	SZ
10	2014-04-15	7.56	7.56	7.41	7.45	4067300	7.45	11	深物业A	SZ
11	2014-04-14	7.58	7.59	7.38	7.57	4400600	7.57	11	深物业A	SZ
12	2014-04-11	7.64	7.64	7.54	7.55	4374600	7.55	11	深物业A	SZ
13	2014-04-10	7.7	7.75	7.63	7.68	6937700	7.68	11	深物业A	SZ
14	2014-04-09	7.73	7.75	7.6	7.68	5435000	7.68	11	深物业A	SZ
15	2014-04-08	7.66	7.8	7.6	7.74	5127700	7.74	11	深物业A	SZ
17	2014-04-04	7.55	7.74	7.5	7.73	5565900	7.73	11	深物业A	SZ
18	2014-04-03	7.97	7.98	7.55	7.6	9387500	7.6	11	深物业A	SZ
19	2014-04-02	7.76	8.2	7.61	8.06	14969100	8.06	11	深物业A	SZ
20	2014-04-01	7.65	7.81	7.49	7.75	10874300	7.75	11	深物业A	SZ
21	2014-03-31	8.25	8.25	7.59	7.91	10836200	7.91	11	深物业A	SZ
22	2014-03-28	7.98	8.69	7.9	8.23	23970200	8.23	11	深物业A	SZ
23	2014-03-27	7.49	8.31	7.49	8	22770000	8	11	深物业A	SZ
24	2014-03-26	7.7	7.7	7.5	7.55	6139200	7.55	11	深物业A	SZ
25	2014-03-25	7.53	7.79	7.47	7.72	11574900	7.72	11	深物业A	SZ
26	2014-03-24	7.3	7.72	7.22	7.6	12217300	7.6	11	深物业A	SZ
27	2014-03-21	6.9	7.48	6.81	7.32	11604200	7.32	11	深物业A	SZ
28	2014-03-20	6.85	7.02	6.84	6.85	3076300	6.85	11	深物业A	SZ
29	2014-03-19	6.85	6.86	6.7	6.86	1858200	6.86	11	深物业A	SZ
30	2014-03-18	6.93	6.98	6.85	6.87	1879400	6.87	11	深物业A	SZ
31	2014-03-17	6.83	6.99	6.83	6.96	1596000	6.96	11	深物业A	SZ
32	2014-03-14	6.97	7.04	6.85	6.91	1883000	6.91	11	深物业A	SZ
33	2014-03-13	6.93	7.09	6.9	6.98	2461200	6.98	11	深物业A	SZ
34	2014-03-12	6.84	7.06	6.82	6.9	2634100	6.9	11	深物业A	SZ
35	2014-03-11	6.7	6.96	6.66	6.89	1930000	6.89	11	深物业A	SZ
36	2014-03-10	6.9	6.9	6.69	6.7	2100600	6.7	11	深物业A	SZ
37	2014-03-07	7.11	7.14	6.92	6.93	3275900	6.93	11	深物业A	SZ
38	2014-03-06	6.9	7.27	6.77	7.17	5122100	7.17	11	深物业A	SZ
39	2014-03-05	6.93	6.96	6.87	6.9	1591900	6.9	11	深物业A	SZ
40	2014-03-04	6.95	6.96	6.85	6.91	2293400	6.91	11	深物业A	SZ
41	2014-03-03	6.78	7.07	6.75	6.96	3294500	6.96	11	深物业A	SZ
42	2014-02-28	6.8	6.9	6.71	6.84	3234500	6.84	11	深物业A	SZ
43	2014-02-27	6.81	6.84	6.62	6.63	2071800	6.63	11	深物业A	SZ
44	2014-02-26	6.78	6.79	6.58	6.76	1995200	6.76	11	深物业A	SZ
45	2014-02-25	6.84	6.9	6.74	6.76	3410000	6.76	11	深物业A	SZ
46	2014-02-24	7.1	7.1	6.74	6.84	3494400	6.84	11	深物业A	SZ
47	2014-02-21	7.29	7.29	7.04	7.12	3584400	7.12	11	深物业A	SZ
48	2014-02-20	7.37	7.43	7.3	7.3	3757500	7.3	11	深物业A	SZ
49	2014-02-19	7.35	7.45	7.31	7.37	3662100	7.37	11	深物业A	SZ
50	2014-02-18	7.44	7.44	7.3	7.34	2925900	7.34	11	深物业A	SZ
51	2014-02-17	7.4	7.47	7.39	7.45	3467200	7.45	11	深物业A	SZ
52	2014-02-14	7.34	7.42	7.31	7.41	2254200	7.41	11	深物业A	SZ
53	2014-02-13	7.43	7.44	7.31	7.31	2482800	7.31	11	深物业A	SZ
54	2014-02-12	7.42	7.49	7.34	7.48	3475400	7.48	11	深物业A	SZ
55	2014-02-11	7.38	7.44	7.32	7.4	3202200	7.4	11	深物业A	SZ
56	2014-02-10	7.22	7.4	7.21	7.38	2730300	7.38	11	深物业A	SZ
57	2014-02-07	7.16	7.23	7.08	7.21	1305400	7.21	11	深物业A	SZ
62	2014-01-30	7.17	7.25	7.16	7.19	847400	7.19	11	深物业A	SZ
63	2014-01-29	7.28	7.32	7.16	7.22	1301900	7.22	11	深物业A	SZ
64	2014-01-28	7.32	7.4	7.21	7.24	1334900	7.24	11	深物业A	SZ
65	2014-01-27	7.26	7.33	7.15	7.33	1881800	7.33	11	深物业A	SZ
66	2014-01-24	7.19	7.44	7.14	7.29	2836300	7.29	11	深物业A	SZ
67	2014-01-23	7.2	7.26	7.13	7.16	1825500	7.16	11	深物业A	SZ
68	2014-01-22	6.91	7.28	6.91	7.24	4010700	7.24	11	深物业A	SZ
69	2014-01-21	6.73	6.9	6.73	6.89	1024500	6.89	11	深物业A	SZ
70	2014-01-20	6.83	6.92	6.73	6.74	1141900	6.74	11	深物业A	SZ
71	2014-01-17	7.03	7.03	6.85	6.89	1219500	6.89	11	深物业A	SZ
72	2014-01-16	7	7.09	7	7.03	1083300	7.03	11	深物业A	SZ
73	2014-01-15	6.96	7.06	6.92	7	1233500	7	11	深物业A	SZ
74	2014-01-14	6.85	6.98	6.82	6.98	1311700	6.98	11	深物业A	SZ
75	2014-01-13	6.85	6.92	6.77	6.84	1319500	6.84	11	深物业A	SZ
76	2014-01-10	7.09	7.14	6.84	6.87	1733400	6.87	11	深物业A	SZ
77	2014-01-09	7.24	7.27	7.1	7.12	1871700	7.12	11	深物业A	SZ
78	2014-01-08	7.36	7.43	7.18	7.21	2090000	7.21	11	深物业A	SZ
79	2014-01-07	7.31	7.43	7.28	7.37	1449900	7.37	11	深物业A	SZ
80	2014-01-06	7.57	7.63	7.35	7.36	1904000	7.36	11	深物业A	SZ
81	2014-01-03	7.81	7.81	7.58	7.64	2314200	7.64	11	深物业A	SZ
82	2014-01-02	7.75	7.85	7.72	7.82	1312900	7.82	11	深物业A	SZ
84	2013-12-31	7.73	7.83	7.69	7.81	1771700	7.81	11	深物业A	SZ
85	2013-12-30	7.77	7.79	7.7	7.73	1434200	7.73	11	深物业A	SZ
86	2013-12-27	7.55	7.77	7.55	7.73	1571600	7.73	11	深物业A	SZ
87	2013-12-26	7.78	7.8	7.63	7.63	2138600	7.63	11	深物业A	SZ
88	2013-12-25	7.77	7.82	7.66	7.81	1688500	7.81	11	深物业A	SZ
89	2013-12-24	7.8	7.92	7.69	7.74	2356500	7.74	11	深物业A	SZ
90	2013-12-23	7.71	7.74	7.52	7.63	1431600	7.63	11	深物业A	SZ
91	2013-12-20	7.81	7.88	7.64	7.66	2267900	7.66	11	深物业A	SZ
92	2013-12-19	7.98	8.06	7.79	7.82	2260400	7.82	11	深物业A	SZ
93	2013-12-18	7.93	8.08	7.93	7.98	2033000	7.98	11	深物业A	SZ
94	2013-12-17	8.04	8.06	7.92	7.94	2319300	7.94	11	深物业A	SZ
95	2013-12-16	8.26	8.29	8.02	8.02	4248500	8.02	11	深物业A	SZ
96	2013-12-13	8.33	8.49	8.22	8.29	6455200	8.29	11	深物业A	SZ
97	2013-12-12	8.16	8.59	8.01	8.45	12886600	8.45	11	深物业A	SZ
98	2013-12-11	8.27	8.36	8.11	8.16	6303400	8.16	11	深物业A	SZ
99	2013-12-10	8.09	8.28	8.07	8.2	6619600	8.2	11	深物业A	SZ
100	2013-12-09	8	8.11	8	8.07	2577600	8.07	11	深物业A	SZ
101	2013-12-06	8.03	8.08	7.95	8.05	4181200	8.05	11	深物业A	SZ
102	2013-12-05	8.05	8.46	8.05	8.13	11415100	8.13	11	深物业A	SZ
103	2013-12-04	7.65	7.85	7.61	7.8	3023000	7.8	11	深物业A	SZ
104	2013-12-03	7.51	7.66	7.5	7.66	2067400	7.66	11	深物业A	SZ
105	2013-12-02	7.87	7.87	7.43	7.49	4231900	7.49	11	深物业A	SZ
106	2013-11-29	7.96	8.02	7.9	7.93	2136700	7.93	11	深物业A	SZ
107	2013-11-28	7.88	8.02	7.88	7.96	3377100	7.96	11	深物业A	SZ
108	2013-11-27	7.85	7.9	7.74	7.87	3105600	7.87	11	深物业A	SZ
109	2013-11-26	8.06	8.06	7.87	7.87	2952600	7.87	11	深物业A	SZ
110	2013-11-25	7.99	8.12	7.9	8.03	3421000	8.03	11	深物业A	SZ
111	2013-11-22	7.97	8.05	7.9	7.97	2816100	7.97	11	深物业A	SZ
112	2013-11-21	7.99	8.2	7.85	8.03	5568400	8.03	11	深物业A	SZ
