Serial	Date	Open	High	Low	Close	Volume	Adj Close	code	name	market
0	2014-04-29	11.6	12.17	11.6	12.11	8318600	12.11	300028	金亚科技	SZ
1	2014-04-28	12.23	12.26	11.58	11.6	7513300	11.6	300028	金亚科技	SZ
2	2014-04-25	12.65	12.83	12.25	12.31	7348700	12.31	300028	金亚科技	SZ
3	2014-04-24	12.66	12.94	12.38	12.7	6425000	12.7	300028	金亚科技	SZ
4	2014-04-23	12.73	12.94	12.45	12.68	6481400	12.68	300028	金亚科技	SZ
5	2014-04-22	13.1	13.28	12.52	12.8	9498700	12.8	300028	金亚科技	SZ
6	2014-04-21	13.88	13.88	13.1	13.21	12140100	13.21	300028	金亚科技	SZ
7	2014-04-18	14.72	14.75	13.75	14.08	14272100	14.08	300028	金亚科技	SZ
8	2014-04-17	14.95	15.04	14.71	14.84	6373400	14.84	300028	金亚科技	SZ
9	2014-04-16	15.12	15.5	14.5	14.71	13118500	14.71	300028	金亚科技	SZ
10	2014-04-15	14.63	15.25	14.39	14.73	8233100	14.73	300028	金亚科技	SZ
11	2014-04-14	14.38	14.63	14.26	14.6	4870800	14.6	300028	金亚科技	SZ
12	2014-04-11	14.61	14.8	14.32	14.44	5890100	14.44	300028	金亚科技	SZ
13	2014-04-10	14.48	15.37	14.32	14.91	14746800	14.91	300028	金亚科技	SZ
14	2014-04-09	13.81	14.68	13.72	14.55	13223200	14.55	300028	金亚科技	SZ
15	2014-04-08	14.35	14.37	13.43	13.99	11018600	13.99	300028	金亚科技	SZ
17	2014-04-04	14.17	14.61	14.02	14.5	5900800	14.5	300028	金亚科技	SZ
18	2014-04-03	14.01	14.93	13.92	14.37	11123200	14.37	300028	金亚科技	SZ
19	2014-04-02	14.33	14.67	13.78	14.13	8507900	14.13	300028	金亚科技	SZ
20	2014-04-01	14	14.45	13.99	14.36	6729600	14.36	300028	金亚科技	SZ
21	2014-03-31	15.1	15.15	13.95	13.98	14096200	13.98	300028	金亚科技	SZ
22	2014-03-28	15.3	15.62	14.01	15.5	16410300	15.5	300028	金亚科技	SZ
23	2014-03-27	16.88	16.88	15.29	15.29	17425100	15.29	300028	金亚科技	SZ
24	2014-03-26	16.78	17.63	16.78	16.99	7973800	16.99	300028	金亚科技	SZ
25	2014-03-25	16.35	16.93	16	16.68	7729200	16.68	300028	金亚科技	SZ
26	2014-03-24	16.95	17.6	16.22	16.55	11750100	16.55	300028	金亚科技	SZ
27	2014-03-21	16.28	17.37	16.12	16.88	10494800	16.88	300028	金亚科技	SZ
28	2014-03-20	18.8	18.8	16.92	16.92	19152400	16.92	300028	金亚科技	SZ
29	2014-03-19	19.46	19.8	18.51	18.8	14919600	18.8	300028	金亚科技	SZ
30	2014-03-18	17.65	19.42	17.35	19.42	23778700	19.42	300028	金亚科技	SZ
31	2014-03-17	17.86	18.3	17.2	17.65	14280800	17.65	300028	金亚科技	SZ
32	2014-03-14	17.3	18.16	16.86	17.95	13901000	17.95	300028	金亚科技	SZ
33	2014-03-13	17.3	17.79	16.06	17.6	17126400	17.6	300028	金亚科技	SZ
34	2014-03-12	17.81	18.24	16.8	17.31	13553900	17.31	300028	金亚科技	SZ
35	2014-03-11	18	18.74	17.43	18.44	12006400	18.44	300028	金亚科技	SZ
36	2014-03-10	18.31	19.42	17.67	18.2	16485500	18.2	300028	金亚科技	SZ
37	2014-03-07	20	20.75	18.3	18.8	21177500	18.8	300028	金亚科技	SZ
38	2014-03-06	20.9	21.66	19.92	20.25	26207300	20.25	300028	金亚科技	SZ
39	2014-03-05	18.9	20.3	18.72	20.3	24937800	20.3	300028	金亚科技	SZ
40	2014-03-04	16.99	18.58	16.53	18.45	22572000	18.45	300028	金亚科技	SZ
41	2014-03-03	17	17.19	16.02	16.89	12465600	16.89	300028	金亚科技	SZ
42	2014-02-28	16.83	17.5	15.58	17	20517300	17	300028	金亚科技	SZ
43	2014-02-27	19.42	19.49	17.1	17.3	26417800	17.3	300028	金亚科技	SZ
44	2014-02-26	17.1	18.88	16.55	18.64	26034200	18.64	300028	金亚科技	SZ
45	2014-02-25	18.6	19.9	17.15	17.31	27971100	17.31	300028	金亚科技	SZ
46	2014-02-24	16.8	19.18	16.5	19.06	30522400	19.06	300028	金亚科技	SZ
49	2014-02-19	15.82	17.49	15.25	17.49	40356000	17.49	300028	金亚科技	SZ
50	2014-02-18	16.46	17.18	15.48	15.9	47667500	15.9	300028	金亚科技	SZ
