Serial	Date	Open	High	Low	Close	Volume	Adj Close	code	name	market
0	2014-04-29	10.3	10.56	10.21	10.55	5591300	10.55	2108	沧州明珠	SZ
1	2014-04-28	10.12	10.43	10.03	10.28	6176900	10.28	2108	沧州明珠	SZ
2	2014-04-25	10.42	10.46	10.16	10.18	4691900	10.18	2108	沧州明珠	SZ
3	2014-04-24	10.34	10.54	10.28	10.42	4205400	10.42	2108	沧州明珠	SZ
4	2014-04-23	10.8	10.85	10.33	10.35	9630700	10.35	2108	沧州明珠	SZ
5	2014-04-22	11.34	11.49	10.6	10.78	11545700	10.78	2108	沧州明珠	SZ
6	2014-04-21	11.5	11.71	11.18	11.23	6692300	11.23	2108	沧州明珠	SZ
7	2014-04-18	11.39	11.8	11.31	11.59	7296600	11.59	2108	沧州明珠	SZ
8	2014-04-17	11.81	11.94	11.28	11.49	10622000	11.49	2108	沧州明珠	SZ
9	2014-04-16	11.74	12.09	11.72	11.81	5850700	11.81	2108	沧州明珠	SZ
10	2014-04-15	12.37	12.43	11.75	11.8	7582600	11.8	2108	沧州明珠	SZ
11	2014-04-14	12.2	12.68	12.16	12.36	8956200	12.36	2108	沧州明珠	SZ
12	2014-04-11	12	12.35	11.97	12.07	8204000	12.07	2108	沧州明珠	SZ
13	2014-04-10	11.7	12.58	11.56	12.4	15530000	12.4	2108	沧州明珠	SZ
14	2014-04-09	11.47	11.73	11.4	11.62	8852600	11.62	2108	沧州明珠	SZ
15	2014-04-08	11.38	11.54	11.2	11.37	7206800	11.37	2108	沧州明珠	SZ
17	2014-04-04	11.23	11.65	11.15	11.5	6334400	11.5	2108	沧州明珠	SZ
18	2014-04-03	11.46	11.68	11.06	11.31	7660700	11.31	2108	沧州明珠	SZ
19	2014-04-02	11.55	11.8	11.2	11.32	8853300	11.32	2108	沧州明珠	SZ
20	2014-04-01	11.11	11.6	11	11.52	9409800	11.52	2108	沧州明珠	SZ
21	2014-03-31	10.99	11.34	10.87	11.13	10548900	11.13	2108	沧州明珠	SZ
