Serial	Date	Open	High	Low	Close	Volume	Adj Close	code	name	market
0	2014-04-29	17.83	18.44	17.82	18.32	9463800	18.32	2229	鸿博股份	SZ
1	2014-04-28	17.7	18.47	17.44	17.99	11962700	17.99	2229	鸿博股份	SZ
2	2014-04-25	18.7	18.99	17.82	18.06	14551900	18.06	2229	鸿博股份	SZ
3	2014-04-24	20.6	20.76	18.8	19	22041800	19	2229	鸿博股份	SZ
4	2014-04-23	20.79	21.27	20.31	20.89	17428000	20.89	2229	鸿博股份	SZ
5	2014-04-22	20.8	21.14	20.01	20.6	18184500	20.6	2229	鸿博股份	SZ
6	2014-04-21	21.58	21.88	20.81	21	19012600	21	2229	鸿博股份	SZ
7	2014-04-18	21.5	22.36	21.32	21.98	19917600	21.98	2229	鸿博股份	SZ
8	2014-04-17	22.45	22.9	21.66	21.74	21703600	21.74	2229	鸿博股份	SZ
9	2014-04-16	21.18	22.68	20.8	22.42	29930100	22.42	2229	鸿博股份	SZ
10	2014-04-15	21.08	22.21	20.94	21.44	28673000	21.44	2229	鸿博股份	SZ
11	2014-04-14	21.03	21.44	20.75	21.02	17299000	21.02	2229	鸿博股份	SZ
12	2014-04-11	20.2	21.65	20.19	21.31	27168400	21.31	2229	鸿博股份	SZ
13	2014-04-10	20.03	21.9	19.86	20.75	32054600	20.75	2229	鸿博股份	SZ
14	2014-04-09	19.94	20.74	19.7	20.28	27697100	20.28	2229	鸿博股份	SZ
15	2014-04-08	19.4	19.7	19.04	19.6	24383600	19.6	2229	鸿博股份	SZ
17	2014-04-04	19.2	20	18.92	19.87	34803100	19.87	2229	鸿博股份	SZ
18	2014-04-03	16.8	18.55	16.69	18.55	17511600	18.55	2229	鸿博股份	SZ
19	2014-04-02	17.2	17.58	16.66	16.86	11119800	16.86	2229	鸿博股份	SZ
20	2014-04-01	16.66	17.2	16.48	17.09	10441400	17.09	2229	鸿博股份	SZ
21	2014-03-31	16.52	17.19	16.21	16.57	9691900	16.57	2229	鸿博股份	SZ
22	2014-03-28	17.7	17.7	16.1	16.43	13853300	16.43	2229	鸿博股份	SZ
23	2014-03-27	18.3	18.45	17.67	17.67	8816100	17.67	2229	鸿博股份	SZ
24	2014-03-26	17.76	18.78	17.73	18.6	13219000	18.6	2229	鸿博股份	SZ
25	2014-03-25	17.56	17.92	17.41	17.82	6127000	17.82	2229	鸿博股份	SZ
26	2014-03-24	18	18.2	17.55	17.64	8471800	17.64	2229	鸿博股份	SZ
27	2014-03-21	17.36	18.39	17	18.16	13551400	18.16	2229	鸿博股份	SZ
28	2014-03-20	19.1	19.49	17.24	17.24	12934000	17.24	2229	鸿博股份	SZ
29	2014-03-19	19	19.69	19	19.15	14559800	19.15	2229	鸿博股份	SZ
30	2014-03-18	18.65	18.96	18.39	18.87	11753900	18.87	2229	鸿博股份	SZ
31	2014-03-17	17.9	18.99	17.9	18.64	9719900	18.64	2229	鸿博股份	SZ
32	2014-03-14	17.79	18.45	17.7	18.09	10078400	18.09	2229	鸿博股份	SZ
33	2014-03-13	17.62	18.2	17.62	18.06	9386700	18.06	2229	鸿博股份	SZ
34	2014-03-12	18.58	18.58	17.1	17.78	14831300	17.78	2229	鸿博股份	SZ
35	2014-03-11	18.39	18.98	17.93	18.53	13857600	18.53	2229	鸿博股份	SZ
36	2014-03-10	20.3	20.56	19.04	19.04	18158800	19.04	2229	鸿博股份	SZ
37	2014-03-07	21.22	21.78	21	21.16	15526700	21.16	2229	鸿博股份	SZ
38	2014-03-06	21.09	21.7	20	20.81	14759900	20.81	2229	鸿博股份	SZ
39	2014-03-05	21	21.98	20.3	21.24	22880700	21.24	2229	鸿博股份	SZ
40	2014-03-04	19.73	21.2	19.56	21.14	25443500	21.14	2229	鸿博股份	SZ
41	2014-03-03	19.68	19.99	19.25	19.92	12753000	19.92	2229	鸿博股份	SZ
42	2014-02-28	18.8	19.83	18.68	19.75	14982400	19.75	2229	鸿博股份	SZ
43	2014-02-27	20.35	21.25	18.81	19.05	24674300	19.05	2229	鸿博股份	SZ
44	2014-02-26	19.56	20.45	19.11	20.34	16882400	20.34	2229	鸿博股份	SZ
45	2014-02-25	21.9	22.17	19.79	19.8	22307000	19.8	2229	鸿博股份	SZ
46	2014-02-24	22.07	22.74	21.53	21.99	19813900	21.99	2229	鸿博股份	SZ
47	2014-02-21	21	22.22	20.7	22.07	24265000	22.07	2229	鸿博股份	SZ
48	2014-02-20	23.34	23.34	21.49	21.49	32733200	21.49	2229	鸿博股份	SZ
49	2014-02-19	24.9	25.85	23.71	23.88	28260100	23.88	2229	鸿博股份	SZ
50	2014-02-18	25.15	25.38	24.3	24.79	21255600	24.79	2229	鸿博股份	SZ
51	2014-02-17	23.59	26	23.5	25.53	27243900	25.53	2229	鸿博股份	SZ
52	2014-02-14	22.35	24.44	22.25	23.87	31800800	23.87	2229	鸿博股份	SZ
